0,1,2,3,4,5,6,7,classe
-0.8477960420242447,-0.3328889501751932,-0.4857707232453975,-0.464513655077541,-0.05662342712212803,-0.1434922564871053,-0.015053475281745452,-0.8277312872283229,BRICKFACE
-0.8684053667907999,-0.3504105398405087,-0.3226415883813251,-0.8875378242957829,0.37951845613822804,-0.3381884499836999,-0.013755554783337133,-0.8562689210135074,BRICKFACE
-0.8895273124788328,-0.3182860951270196,-0.39727735080830856,-0.13439547278836012,-0.34037937367183085,0.08554217875211073,0.19282508844993126,-0.8000969326167703,BRICKFACE
-0.9435664921815058,-0.2769568428378432,-0.48498276122378575,0.5095564684816917,-1.0198801370995625,0.39956136975298756,0.21657904970301728,-0.7193474967245126,BRICKFACE
-0.8376272600903562,-0.26126555867906287,-0.727004316305273,0.4406750878903454,-1.0011420659942365,0.2541313080877339,0.026958475302425282,-0.7182427775189721,BRICKFACE
-0.9026391569889158,-0.3031831683529941,-0.6163943797854033,0.6556722570734128,-1.1823025163856578,0.43649195907133675,0.1606537618105717,-0.6766442660065375,BRICKFACE
-0.30788678804084235,-0.1679203981732344,-0.7636590713515822,2.545743710996098,0.2945068433840363,-1.1915013260633882,-0.09685716023212532,-1.1766286690802374,BRICKFACE
-0.4814625258904991,-0.01047876487310831,-0.591260481479403,0.7553123244381381,-1.0895958131912733,0.40422597323498666,0.8425544389355392,-1.0799954016620223,BRICKFACE
-0.5031667710573112,-0.17693620534056165,-0.6776111985213796,0.771976379561604,-1.1155507882192754,0.40820416921899555,0.7083409819490266,-1.0996639179346948,BRICKFACE
-0.3239715764158397,-0.182324126803716,-0.7200167662276353,0.10341440602823099,-0.41835876685872553,0.05128555045871301,0.5430470202608223,-0.8797556019850342,BRICKFACE
-1.025271905782916,-0.3267361662808412,-0.39997057654858814,0.6335065826399178,-1.205834533064603,0.5013821901642798,0.09253491439731316,-0.5168693595725935,BRICKFACE
-0.12899487558285747,-0.03833479326047521,-1.140135924746354,0.6437359608768753,-1.0570708128605757,0.13711486969350703,0.3022838970991601,-0.6170649423526031,BRICKFACE
-0.8694439783307804,-0.2870028158973286,-0.3094282852068543,-0.9618802576014537,0.42788935176657406,-0.4029461819749379,-0.04825726418904091,-0.7605220808121832,BRICKFACE
-0.3144487451463079,-0.136624317081645,-0.664354838254872,0.16088758808386885,-0.40410628478003896,0.14744547794066354,0.7153619471795889,-0.6644804686000118,BRICKFACE
-0.25520481406997947,0.00451289953785958,-1.2105288079010885,0.814812624692443,-1.3119002082503717,0.1887643662673537,0.17689781262718324,-0.7977728866247015,BRICKFACE
-0.8863082981246427,-0.27496131548847264,-0.35898737730497626,-0.2678631845806049,-0.22527358212867266,-0.002949405442975669,0.16730878444896485,-0.7801129034566273,BRICKFACE
-0.8675057521133237,-0.3356654672910024,-0.48776472019255723,-0.5207666654348136,-0.021903254507802807,-0.1934804242319268,-0.07948370442305823,-0.7487288839490369,BRICKFACE
-0.44316477365043444,-0.13771252776977455,-0.8063092496210937,0.6525301450611375,-1.0637183790132574,0.260716513616717,0.5065128393124455,-1.1878453589933362,BRICKFACE
-0.8213459048017604,-0.31578062370172577,-0.5860828929720682,-0.45200762995143695,-0.09244597183480302,-0.19079065538178444,-0.09502726177905611,-0.7411605377591521,BRICKFACE
-0.8529510400630024,-0.2644676788937677,-0.31446836584477483,-1.2646336051688571,0.7184703164837931,-0.5714705395117653,-0.13721075968189675,-0.7563773867201561,BRICKFACE
-0.8748385331993024,-0.3399676245199732,-0.7290390030094346,0.5863791057083393,-1.1595550897383617,0.34820752177247494,-0.01069686068358276,-0.7035343810776596,BRICKFACE
-0.024809484979517737,0.042087230218420556,-0.9525283845357505,-0.20837139234587365,-0.12620918638530557,-0.249495921421448,0.365790091294917,-0.7029089382080048,BRICKFACE
-0.7849937300897789,-0.2509079320504401,-0.7441077384792378,0.4876745248312764,-0.8817396240048448,0.4612807015168317,0.29303025823316636,-0.051225389147558524,BRICKFACE
-0.3211487133269742,-0.22708680076926205,-0.724033928223106,0.1375841426535768,-0.49647056935983425,0.047492208209306254,0.4580706926186036,-0.9606902626647577,BRICKFACE
-0.22381188860792875,-0.14338061909730163,-0.7974894526145307,0.008292790278764263,-0.3489843384543588,-0.06293502521346205,0.4581380229299842,-0.9799507597676723,BRICKFACE
-0.22712842388380325,-0.12828821591759854,-0.6731751290637488,-0.4189273160548485,0.17482618381407536,-0.15729355478400303,0.5607010943190907,-0.9417232859529236,BRICKFACE
-0.9228877983697444,-0.2513097701027847,-0.4957420259134002,0.6519790967002753,-1.1438077847295591,0.4643421112290196,0.31103611875754433,-0.6019171358118707,BRICKFACE
-0.8592346370480162,-0.25286503694589335,-0.45255241814807795,-0.4294704127845358,-0.04553499673832984,-0.1014350005792619,0.12026657230717525,-0.7053589592091138,BRICKFACE
-0.353477641048417,-0.010217469829305065,-0.5395338364650146,-0.1983447116195333,-0.05764318661056217,-0.03176553524182186,0.7364568558414154,-0.8592574959730283,BRICKFACE
-0.05502036875449212,-0.06105814093920062,-1.0309650528059142,0.012433171743906924,-0.382100494173992,-0.16269766342611913,0.2866506999179711,-0.8106646156079005,BRICKFACE
2.078103722655344,-0.5278985645307234,0.5405483269599075,-0.3676900288200494,-0.7851109493239503,-0.11690993132431643,-1.2310206072031897,-0.4900302642102162,SKY
1.9430265195197403,-0.5537204976815667,0.2174557674425979,-0.42508907725918166,-0.5313228818685549,-0.07089299367018231,-1.1734233681560913,0.3858746991146347,SKY
1.9581747904892202,-0.5359733436879842,0.08147009923004997,0.26815058569210487,-1.1375673390339978,0.3246992137291976,-0.9500010766270917,0.7149951894851351,SKY
1.8366231796379477,-0.3888415140837914,-0.3095562593672974,-0.5023631045506175,0.46929934672223556,0.0945707455326202,0.35302122241857986,1.4807463028924264,SKY
2.0971445023681525,-0.5394737977147117,0.5344062903271877,-1.1674009866898785,0.05453419026275092,-0.5445089709514779,-1.3708676211328223,-0.33593918955973384,SKY
2.0758937639645154,-0.5321052801105864,0.4584650674585449,-0.1958206619015369,-0.8575384411949915,-0.03460473374134401,-1.0012584341743038,-0.6245435180723662,SKY
2.016723267258853,-0.48784895328287387,0.8889706228484419,-0.47191397624941983,-0.7829549242927022,-0.15043641140588682,-1.125470312816391,-1.5186861028792613,SKY
1.7468705418511168,-0.5197801621276152,0.20194309445471706,0.7997342517169425,-1.3341532226087696,0.6670457697375405,0.16615932072781406,-0.337096462548363,SKY
1.9647871380366013,-0.40258832578131615,0.1027923147876479,2.8171604607872065,-0.18770230123642143,-0.8471899734590516,-0.6429100465887745,0.07816462935954477,SKY
2.061756569166618,-0.45823535323778114,1.0708835585462289,-0.21577090480475325,-1.4020886199433125,-0.09113283754497016,-1.6525088712622362,-1.8091026168312296,SKY
1.8560387411435175,-0.5061042839518451,0.1889340689434256,0.5035890845807349,-1.1793965088979002,0.5930491820752883,-0.45015112942977487,0.805606324143951,SKY
1.998886544896271,-0.5706060288927766,0.6388065794387187,0.8551380127638998,-2.216720647251892,0.4078127877533439,-1.1183650378166354,-1.5353878219067887,SKY
1.8789197748406685,-0.4323938695310658,0.3585872188201623,-0.8207892702225664,-0.09229297854129083,-0.2371378862633562,-1.0376010512480143,0.2666009103400916,SKY
2.006380818014526,-0.5311309094161033,0.24374553224328563,-0.539526911285445,-0.5391455932162997,-0.16959412692552014,-1.456840783529333,0.5219490113657298,SKY
1.865568675293445,-0.5177787677341447,-0.16884729115045527,-0.1282642168465235,-0.22559795384724216,0.19512692108241994,-0.08263409273411466,0.6903000722063403,SKY
2.0602462780654425,-0.5163076311850591,0.5427429851385451,-0.3963186875003306,-0.769343473809964,-0.1525764707821706,-1.2406845756118945,-0.47545330526226615,SKY
1.9792481603290313,-0.6748220196867977,0.9709286363534776,-0.7342614185704639,-0.6796448979328837,-0.355570186470733,-1.4794058681080609,-1.6319948868411254,SKY
2.093942147630491,-0.5523502568951443,0.43714206746065376,-0.07715173499276552,-1.064126251106349,0.04428484618785016,-1.2377170846146817,-0.4241525682832344,SKY
1.892844100706214,-0.3589579589718652,-0.3791069511539968,-1.0714659479196456,1.018074958603202,-0.23283386293381259,0.09731360789532925,1.6979196451831584,SKY
2.0707546462749478,-0.47571839780828556,0.4557750000146091,0.08094755652666027,-1.157923086483835,0.10980430793590902,-0.9712085946653123,-0.549123404424063,SKY
1.8902133277987843,-0.5027683956579041,0.01720739369818058,0.3967634543138404,-1.070593268001627,0.35414126512440397,-0.38121865285475603,0.014060548161086095,SKY
2.006586071444874,-0.6425054383706246,1.1214596270333144,-0.6685072171110114,-0.308280996914585,0.0317264225682059,-0.7268459150917569,-0.45010615834523576,SKY
1.934236373495003,-0.5062241261855783,0.23028964953176265,-0.13434612385239247,-0.8365538233527365,0.059237087631469065,-1.0491934949940813,0.015485971055648931,SKY
1.8387250828756747,-0.4557566518125295,0.2559098442324902,-0.0231252184594972,-0.7283838590353757,0.23808347652583456,-0.5818571861234542,0.3476025407131999,SKY
1.8791532481499684,-0.45220807036038835,0.2021887248561767,-0.6704043476698673,-0.0871423620374934,-0.16906044991844735,-0.7656196726038789,0.4333419447105085,SKY
1.9428446875927423,-0.5158513586912771,0.19883237315730623,0.13289488389836068,-1.0806361586536033,0.2595260100603465,-1.0614723668598418,0.6009998626552661,SKY
2.0060721336665255,-0.40527003162618047,0.5948434045815728,0.33731159240861996,-1.23080055438894,0.4197299439151458,-0.5342320534505031,0.09791075574755538,SKY
2.009834602757095,-0.5919569876495538,0.5444680805770538,0.0869754177825529,-1.0680423336335787,0.2536150738095018,-0.8410594589018174,-0.3476709446030059,SKY
2.1051496677374115,-0.4570874357832899,0.3594380850967691,0.31343258723141093,-1.3181774763802436,0.2841088541668481,-0.8955088592728017,-0.24755138708833282,SKY
2.0750708654483394,-0.5115484237980025,0.7630132923408023,1.7181935027874065,0.584880899455083,-1.2954657241720042,-1.3302835735652692,-0.14899742943702216,SKY
-0.8745370056536527,-0.21881069240521767,-0.8306377055751759,1.7216605673041916,0.8141206086692401,-1.4155330322960196,-1.2224311736634927,0.4294130134991033,FOLIAGE
-0.9228808778679011,-0.27504054951932244,-0.8782825373017725,0.5357125340166546,-1.1587567996752888,0.35147472694770265,-0.09183733193423825,-0.5337833194651295,FOLIAGE
-0.8450661629119347,-0.21634622265011985,-1.5892019727457218,0.29168614664147796,-1.059973771731914,0.07904167992632019,-1.1145378218741027,0.731620428285214,FOLIAGE
-0.8475263286783979,-0.04314388039642295,-1.3902688071928446,0.5493762632347892,-1.3367900066823664,0.1949887037203663,-0.8087032320756778,0.38231198920146664,FOLIAGE
-0.8464554474157866,-0.21674090225831935,-1.3668070055921193,0.23226133308265,-0.9765122091041092,0.1138736663080044,-0.9193675045609785,0.5640637529545247,FOLIAGE
-0.782703812417172,-0.13723205968214838,-1.5262985924147436,0.22016453126795346,-0.9457570347572393,0.038196212720196354,-0.9706822972140708,0.9010019900586248,FOLIAGE
1.2739957886244897,16.48546826209969,1.9775287462044657,-0.1526429601828717,-3.7467838094274413,-3.3005230721663597,-2.950345598610227,-7.6468264308397425,FOLIAGE
-0.8861523127697973,-0.16332119521996896,-1.2286126228324452,-0.5499527428458801,-0.13409566238465004,-0.20954798889065063,-0.9616905336559616,0.9366443428267041,FOLIAGE
-0.4338305477012115,0.05404841262339614,-0.28148960856612504,0.23230714162450888,-0.5751944769720845,0.2914573191029091,0.7365701918656895,-0.035978018394383214,FOLIAGE
-0.05857009204977382,1.6088853441239095,-0.5733927525092778,0.8432998842795159,-1.3281511683406289,0.47141440163675524,1.0290420862661713,-1.2326371200210122,FOLIAGE
-0.38080914790187814,1.3620783969370824,-1.1653309084325374,1.3006177057740302,0.7833601544463293,3.5893876996505965,-2.21340255029427,-0.15485013372330877,FOLIAGE
-1.0769710828946821,-0.3309435738949562,-1.2454254891752157,0.019184921024914765,-0.8250393690529797,0.08168443390928454,-1.111640875015236,0.6338143463558609,FOLIAGE
0.7285294056036866,4.064263347698559,0.10297046359885206,1.4268086179244546,1.2557135421480814,3.7619155425030164,0.7012529689416059,0.40756975199645606,FOLIAGE
-0.8403202300259354,-0.2189862918744209,-0.3869633855799943,0.456887403981532,-0.8296497519502275,0.44914346443031783,0.83628337207425,-1.287535851295729,FOLIAGE
-1.022449998226654,-0.26995248022210044,-1.194487064441534,-0.13449036369880188,-0.5344748971351343,0.07267392710097256,-0.8683580734301691,0.894284600619197,FOLIAGE
