0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,classe
-1.1771903035662095,-1.0593370529511916,-0.4010594913893891,-1.510589115698139,-0.2458810286308138,1.322207359087974,0.038078611476902086,0.3870809294289913,0.21147754355446555,0.1987534908992538,-0.3793126034873391,-0.048291063592924344,-0.6970296250347253,-0.5286823196685618,0.6485327910147638,-0.7558659047680258,0.003260584381789501,0.9728158887470313,0.06773690052740834,-1.1126793505352632,0.7519892634643092,-0.01222359342752933,-1.0700623800238396,-0.8236929551842972,1.524442043635315,-0.34289918635533934,-1.2996427015317495,0.3606484722933479,1.0904902362574413,2
1.2002053782090674,-0.21087287580408012,0.2061160205161235,0.8630518130732052,1.0568133173300185,1.8303495531349907,-0.9780983344038242,-0.5242488581615773,-0.727607788251562,0.7566971876676641,0.14332153669211584,0.239293571711735,-0.010833811924303117,0.589142588699266,0.455019364006183,-1.0596080759221456,-0.25914327568833895,1.5478259589576233,-0.6266645188851705,1.8251056446665128,-0.33343608031671373,-1.7293677369544305,1.6465274933550385,-0.25300780247456695,-1.0528934338657225,0.3252394559588918,0.33664854859798365,1.1640884578365986,-0.2677093287978589,1
-1.4129244116055277,-0.7160480499350843,0.354940154146393,0.2873253612826946,0.1754705291175847,1.3336724444576749,1.2674268770314268,-0.5784610771804936,-2.0665528177169943,-1.276725645173387,1.0522564117752513,-2.2050733708460184,0.3593502138421474,0.3179148784577243,1.3573144408582192,1.3927058975672624,-0.05860142059427031,0.803068061146005,-0.627624548051613,0.8908882105755673,1.4604878193771258,0.055599943996766425,0.7968905713670705,0.22885456250805594,-0.2324496570465044,-0.0719994216868165,0.18722716342226714,-2.296237955279369,0.3631980508342969,0
0.2664587923486217,1.1196546233699998,1.6052085846077955,-1.0544518287931162,0.49596887048845495,-2.0469366406185094,0.4630494086776184,-0.8895388038914628,-0.3150904794100492,0.17530854187503048,0.46909189863843287,-0.5123606510304013,-0.08028131637619434,0.02162313253464794,0.9683286853417011,0.24563922903584554,1.2501921456351373,-0.5387116453124812,-1.5431927434349988,2.1461163361000004,0.04866070407816795,0.2918436678476671,-0.2643486303979279,0.5088185388022768,0.08951094328656996,-1.7061147752046615,-0.36133875594844517,0.12500866399609759,0.18698609313852077,1
1.4910429607011255,-0.8097703711953792,0.32559488849931345,0.6504428282338534,1.001180506765226,-0.5434783588970996,-1.025668512114145,-0.12710977755244074,-1.0600384389067614,1.407307981582076,-0.5000548916238851,0.6104939922615611,0.852341739107293,-0.7792702563598942,-0.73234514223311,0.7360331741128946,-1.7582996587602282,-0.5318255376576221,0.6565210965546653,0.5565520857582195,-0.2558181107081131,0.41606901896578996,0.4564882385393897,-0.7694313181408684,0.46860147981497263,0.6201534623235759,-0.05102415621447523,0.42319511068555105,-0.24276017809137376,0
-0.4944640083991167,2.104882472247623,-1.3905740507904234,0.460217223479566,0.1575131277017201,-1.537124979198442,-0.31998459116225336,1.6634555618647415,0.342864358483667,-0.6556880912056469,0.7853464050572654,-0.7185017480182283,0.8856082092530937,0.25025956779858716,0.5236209066253625,1.8427833187611895,0.36716463691479506,0.9539965960921358,1.2933501409976216,-0.9272541488411388,-0.40645015431185766,0.9810302744269701,-1.2454050716033789,0.1898880677868929,1.0690172954710448,1.131409009688212,0.24980510569848394,-0.03669904054818253,0.48201455149019024,2
1.8993439299010841,-1.034246067905384,-1.1764268323057807,1.0960015926380564,-0.06362127158009466,0.3723922274516315,0.2570565047907609,0.6482047487821262,0.29769809016999776,-0.14346196580736228,0.3398353240385943,-1.968953907126255,-1.1108393670662842,-0.5772202445523646,1.3715173145754689,1.302349202894683,-0.2509413215573415,1.2659054567359824,-0.40424855942053173,-1.2404527531636371,0.22637537922605774,-0.21450931761640882,0.8943621999642383,1.461161286821386,0.25333221337033507,0.8343880066142005,-0.6519909854662611,0.7845074123371477,0.7737321679544757,0
-1.4747566746403509,0.45481411532803473,-1.7694510525858296,0.20441492055618468,0.9606917855519161,-1.013017187613111,-0.9440945050135268,-0.12719763854616978,0.08831515189537428,-0.4911295990165188,-0.15863743753599166,0.7316956305129243,0.4558213617886032,0.6835921009841514,-0.7978490001587859,-1.064869261363042,0.48732638437635073,-0.41251293696653935,0.18892480086549218,1.6385825924078188,0.2353812110123183,1.2609111077654573,0.7144190568359641,0.5400015393856573,0.05634778211192582,0.47748889427388186,0.5904191301737164,1.9960907635110445,-0.6427934294133933,2
-1.0249622961377403,0.041346796434536696,-1.6096448415188476,0.6618791559646381,-2.220052137516801,1.659407401459352,0.4267909147232152,-0.21007267344480032,-1.8200309478201082,1.8257020457354602,-0.23953320073309955,-0.4275194325669671,0.553817033842512,-2.1239459975672506,-0.1749472044167066,-0.4025097095641372,1.7526531536670302,-0.8515882775470291,0.29942919497863313,0.23253999177839718,0.7634967204930265,1.0160390470507215,-2.436158461852449,-0.8486489882255306,0.01943513986222555,1.432923419987185,1.7216131411796363,-0.6860166466347155,-0.06333860005365544,2
-0.5408148465945316,1.4406713719539839,-1.2264561888018357,-0.2940033270326399,-1.6328099394938693,0.8404441340922179,-0.7410507488745782,0.4578460466185565,1.3469052278160376,0.6493769740651008,0.33984577654601905,-0.32331854424531553,-0.1326005729090545,0.23157412403132646,-0.6486525700092898,-1.0773212693456982,-0.8942595231262919,-1.1007913268346277,-1.071244925438038,1.7646138469272346,0.9131665432660355,-0.4192203009892764,-0.3863032791524354,-0.15969966788551657,-0.1830248063322073,1.15762431646153,-0.8354310169096667,-0.8286210290347163,0.5036337990657802,2
